Time,Number
2014-09-11 06:15,7356
2014-09-11 06:20,9776
2014-09-11 06:25,12205
2014-09-11 06:30,12900
2014-09-11 06:35,13411
2014-09-11 06:40,13006
2014-09-11 06:45,17134
2014-09-11 06:50,15717
2014-09-11 06:55,14419
2014-09-11 07:00,14310
2014-09-11 07:05,18451
2014-09-11 07:10,14624
2014-09-11 07:15,15527
2014-09-11 07:20,13010
2014-09-11 07:25,13811
2014-09-11 07:30,14122
2014-09-11 07:35,12900
2014-09-11 07:40,13221
2014-09-11 07:45,12609
2014-09-11 07:50,13814
2014-09-11 07:55,25409
2014-09-11 08:00,22993
2014-09-11 08:05,19260
2014-09-11 08:10,23895
2014-09-11 08:15,19364
2014-09-11 08:20,23804
2014-09-11 08:25,24916
2014-09-11 08:30,22282
2014-09-11 08:35,24504
2014-09-11 08:40,23498
2014-09-11 08:45,24910
2014-09-11 08:50,24098
2014-09-11 08:55,24605
2014-09-11 09:00,25612
2014-09-11 09:05,24798
2014-09-11 09:10,23809
2014-09-11 09:15,23195
2014-09-11 09:20,22790
2014-09-11 09:25,24800
2014-09-11 09:30,26030
2014-09-11 09:35,23893
2014-09-11 09:40,27037
2014-09-11 09:45,25923
2014-09-11 09:50,24812
2014-09-11 09:55,25705
2014-09-11 10:00,26826
2014-09-11 10:05,22491
2014-09-11 10:10,28026
2014-09-11 10:15,26226
2014-09-11 10:20,25917
2014-09-11 10:25,24504
2014-09-11 10:30,23796
2014-09-11 10:35,25811
2014-09-11 10:40,26932
2014-09-11 10:45,23302
2014-09-11 10:50,23695
2014-09-11 10:55,26017
2014-09-11 11:00,25110
2014-09-11 11:05,21476
2014-09-11 11:10,24204
2014-09-11 11:15,23695
2014-09-11 11:20,21577
2014-09-11 11:25,22996
2014-09-11 11:30,23299
2014-09-11 11:35,21992
2014-09-11 11:40,24503
2014-09-11 11:45,26220
2014-09-11 11:50,21880
2014-09-11 11:55,23389
2014-09-11 12:00,21075
2014-09-11 12:05,18353
2014-09-11 12:10,23086
2014-09-11 12:15,22979
2014-09-11 12:20,20469
2014-09-11 12:25,20561
2014-09-11 12:30,20672
2014-09-11 12:35,21269
2014-09-11 12:40,25313
2014-09-11 12:45,22994
2014-09-11 12:50,19563
2014-09-11 12:55,21884
2014-09-11 13:00,23194
2014-09-11 13:05,23194
2014-09-11 13:10,25001
2014-09-11 13:15,26003
2014-09-11 13:20,24397
2014-09-11 13:25,25623
2014-09-11 13:30,24501
2014-09-11 13:35,24512
2014-09-11 13:40,23399
2014-09-11 13:45,24604
2014-09-11 13:50,22281
2014-09-11 13:55,26832
2014-09-11 14:00,22986
2014-09-11 14:05,22893
2014-09-11 14:10,29948
2014-09-11 14:15,25400
2014-09-11 14:20,27732
2014-09-11 14:25,27925
2014-09-11 14:30,28018
2014-09-11 14:35,26216
2014-09-11 14:40,28015
2014-09-11 14:45,28124
2014-09-11 14:50,26120
2014-09-11 14:55,26224
2014-09-11 15:00,29455
2014-09-11 15:05,28534
2014-09-11 15:10,31462
2014-09-11 15:15,31968
2014-09-11 15:20,31872
2014-09-11 15:25,31065
2014-09-11 15:30,30155
2014-09-11 15:35,33381
2014-09-11 15:40,28955
2014-09-11 15:45,31158
2014-09-11 15:50,29252
2014-09-11 15:55,38134
2014-09-11 16:00,34984
2014-09-11 16:05,34286
2014-09-11 16:10,41343
2014-09-11 16:15,36308
2014-09-11 16:20,39334
2014-09-11 16:25,35193
2014-09-11 16:30,37298
2014-09-11 16:35,35606
2014-09-11 16:40,36279
2014-09-11 16:45,39616
2014-09-11 16:50,39026
2014-09-11 16:55,39424
2014-09-11 17:00,39930
2014-09-11 17:05,39025
2014-09-11 17:10,42657
2014-09-11 17:15,40961
2014-09-11 17:20,41769
2014-09-11 17:25,40439
2014-09-11 17:30,40547
2014-09-11 17:35,41447
2014-09-11 17:40,40958
2014-09-11 17:45,43762
2014-09-11 17:50,42665
2014-09-11 17:55,49438
2014-09-11 18:00,45883
2014-09-11 18:05,43661
2014-09-11 18:10,48906
2014-09-11 18:15,45386
2014-09-11 18:20,47723
2014-09-11 18:25,44690
2014-09-11 18:30,46890
2014-09-11 18:35,44477
2014-09-11 18:40,44467
2014-09-11 18:45,49298
2014-09-11 18:50,45089
2014-09-11 18:55,44567
2014-09-11 19:00,49904
2014-09-11 19:05,50121
2014-09-11 19:10,47007
2014-09-11 19:15,46997
2014-09-11 19:20,51146
2014-09-11 19:25,46191
2014-09-11 19:30,45374
2014-09-11 19:35,45873
2014-09-11 19:40,46294
2014-09-11 19:45,44778
2014-09-11 19:50,46595
2014-09-11 19:55,47610
2014-09-11 20:00,44364
2014-09-11 20:05,46185
2014-09-11 20:10,47394
2014-09-11 20:15,45475
2014-09-11 20:20,44989
2014-09-11 20:25,49025
2014-09-11 20:30,45270
2014-09-11 20:35,46294
2014-09-11 20:40,44573
2014-09-11 20:45,46684
2014-09-11 20:50,44583
2014-09-11 20:55,41642
2014-09-11 21:00,46978
2014-09-11 21:05,48911
2014-09-11 21:10,44687
2014-09-11 21:15,45782
2014-09-11 21:20,49207
2014-09-11 21:25,45487
2014-09-11 21:30,41735
2014-09-11 21:35,44159
2014-09-11 21:40,42155
2014-09-11 21:45,39643
2014-09-11 21:50,40139
2014-09-11 21:55,40933
2014-09-11 22:00,36892
2014-09-11 22:05,38814
2014-09-11 22:10,41443
2014-09-11 22:15,43052
2014-09-11 22:20,35298
2014-09-11 22:25,36908
2014-09-11 22:30,31756
2014-09-11 22:35,35996
2014-09-11 22:40,35385
2014-09-11 22:45,36301
2014-09-11 22:50,36401
2014-09-11 22:55,34673
2014-09-11 23:00,32466
2014-09-11 23:05,36500
2014-09-11 23:10,36197
2014-09-11 23:15,32780
2014-09-11 23:20,33261
2014-09-11 23:25,33075
2014-09-11 23:30,29939
2014-09-11 23:35,29648
2014-09-11 23:40,29253
2014-09-11 23:45,28341
2014-09-11 23:50,26929
2014-09-11 23:55,28934
2014-09-12 00:00,23187
2014-09-12 00:05,21470
2014-09-12 00:10,26116
2014-09-12 00:15,27834
2014-09-12 00:20,21284
2014-09-12 00:25,17445
2014-09-12 00:30,19159
2014-09-12 00:35,17942
2014-09-12 00:40,20057
2014-09-12 00:45,18154
2014-09-12 00:50,18856
2014-09-12 00:55,18243
2014-09-12 01:00,16646
2014-09-12 01:05,16934
2014-09-12 01:10,18046
2014-09-12 01:15,14722
2014-09-12 01:20,15227
2014-09-12 01:25,14114
2014-09-12 01:30,13301
2014-09-12 01:35,13109
2014-09-12 01:40,12095
2014-09-12 01:45,12296
2014-09-12 01:50,11598
2014-09-12 01:55,12004
2014-09-12 02:00,8876
2014-09-12 02:05,8472
2014-09-12 02:10,8877
2014-09-12 02:15,8575
2014-09-12 02:20,8169
2014-09-12 02:25,5848
2014-09-12 02:30,7968
2014-09-12 02:35,6560
2014-09-12 02:40,8164
2014-09-12 02:45,5552
2014-09-12 02:50,6151
2014-09-12 02:55,6043
2014-09-12 03:00,6559
2014-09-12 03:05,4536
2014-09-12 03:10,5748
2014-09-12 03:15,5952
2014-09-12 03:20,7167
2014-09-12 03:25,5946
2014-09-12 03:30,6050
2014-09-12 03:35,6049
2014-09-12 03:40,6539
2014-09-12 03:45,6949
2014-09-12 03:50,5142
2014-09-12 03:55,5953
2014-09-12 04:00,6553
2014-09-12 04:05,6251
2014-09-12 04:10,4940
2014-09-12 04:15,6353
2014-09-12 04:20,6554
2014-09-12 04:25,7049
2014-09-12 04:30,5746
2014-09-12 04:35,6552
2014-09-12 04:40,7356
2014-09-12 04:45,6450
2014-09-12 04:50,5242
2014-09-12 04:55,6244
2014-09-12 05:00,5846
2014-09-12 05:05,8066
2014-09-12 05:10,8168
2014-09-12 05:15,6655
2014-09-12 05:20,9274
2014-09-12 05:25,7963
2014-09-12 05:30,11092
2014-09-12 05:35,8368
2014-09-12 05:40,11487
2014-09-12 05:45,12595
2014-09-12 05:50,8676
2014-09-12 05:55,10891
2014-09-12 06:00,12694
2014-09-12 06:05,10780
2014-09-12 06:10,11597
2014-09-12 06:15,15320
2014-09-12 06:20,17538
2014-09-12 06:25,15314
2014-09-12 06:30,13414
2014-09-12 06:35,11995
2014-09-12 06:40,15933
2014-09-12 06:45,16529
2014-09-12 06:50,15934
2014-09-12 06:55,17241
2014-09-12 07:00,16332
2014-09-12 07:05,16632
2014-09-12 07:10,19365
2014-09-12 07:15,19264
2014-09-12 07:20,18956
2014-09-12 07:25,21166
2014-09-12 07:30,21172
2014-09-12 07:35,19666
2014-09-12 07:40,22785
2014-09-12 07:45,22274
2014-09-12 07:50,22698
2014-09-12 07:55,20978
2014-09-12 08:00,25809
2014-09-12 08:05,20867
2014-09-12 08:10,24617
2014-09-12 08:15,25806
2014-09-12 08:20,29034
2014-09-12 08:25,28341
2014-09-12 08:30,26527
2014-09-12 08:35,21576
2014-09-12 08:40,24911
2014-09-12 08:45,25915
2014-09-12 08:50,27630
2014-09-12 08:55,25517
2014-09-12 09:00,25117
2014-09-12 09:05,22381
2014-09-12 09:10,24710
2014-09-12 09:15,27232
2014-09-12 09:20,23900
2014-09-12 09:25,28427
2014-09-12 09:30,24304
2014-09-12 09:35,28852
2014-09-12 09:40,26624
2014-09-12 09:45,23789
2014-09-12 09:50,27935
2014-09-12 09:55,24298
2014-09-12 10:00,26213
2014-09-12 10:05,23804
2014-09-12 10:10,27130
2014-09-12 10:15,24604
2014-09-12 10:20,25913
2014-09-12 10:25,31569
2014-09-12 10:30,30148
2014-09-12 10:35,25004
2014-09-12 10:40,27320
2014-09-12 10:45,25008
2014-09-12 10:50,26819
2014-09-12 10:55,23297
2014-09-12 11:00,22395
2014-09-12 11:05,22076
2014-09-12 11:10,22386
2014-09-12 11:15,24296
2014-09-12 11:20,21475
2014-09-12 11:25,23695
2014-09-12 11:30,22291
2014-09-12 11:35,25412
2014-09-12 11:40,23604
2014-09-12 11:45,20669
2014-09-12 11:50,22281
2014-09-12 11:55,21159
2014-09-12 12:00,20660
2014-09-12 12:05,20668
2014-09-12 12:10,22278
2014-09-12 12:15,21877
2014-09-12 12:20,23792
2014-09-12 12:25,23289
2014-09-12 12:30,21370
2014-09-12 12:35,22282
2014-09-12 12:40,26509
2014-09-12 12:45,25208
2014-09-12 12:50,22786
2014-09-12 12:55,20874
2014-09-12 13:00,19159
2014-09-12 13:05,20363
2014-09-12 13:10,22896
2014-09-12 13:15,26511
2014-09-12 13:20,23992
2014-09-12 13:25,25099
2014-09-12 13:30,24104
2014-09-12 13:35,22479
2014-09-12 13:40,22891
2014-09-12 13:45,24908
2014-09-12 13:50,25204
2014-09-12 13:55,24390
2014-09-12 14:00,22381
2014-09-12 14:05,22479
2014-09-12 14:10,25402
2014-09-12 14:15,25507
2014-09-12 14:20,26216
2014-09-12 14:25,26212
2014-09-12 14:30,22484
2014-09-12 14:35,23485
2014-09-12 14:40,26704
2014-09-12 14:45,28117
2014-09-12 14:50,26921
2014-09-12 14:55,26320
2014-09-12 15:00,26407
2014-09-12 15:05,27116
2014-09-12 15:10,29341
2014-09-12 15:15,30347
2014-09-12 15:20,28528
2014-09-12 15:25,31050
2014-09-12 15:30,29139
2014-09-12 15:35,26917
2014-09-12 15:40,31553
2014-09-12 15:45,33179
2014-09-12 15:50,31452
2014-09-12 15:55,35387
2014-09-12 16:00,30252
2014-09-12 16:05,30549
2014-09-12 16:10,34682
2014-09-12 16:15,30149
2014-09-12 16:20,31562
2014-09-12 16:25,34577
2014-09-12 16:30,33573
2014-09-12 16:35,33265
2014-09-12 16:40,36795
2014-09-12 16:45,35470
2014-09-12 16:50,36502
2014-09-12 16:55,35691
2014-09-12 17:00,34979
2014-09-12 17:05,35691
2014-09-12 17:10,38919
2014-09-12 17:15,42260
2014-09-12 17:20,37097
2014-09-12 17:25,40952
2014-09-12 17:30,36296
2014-09-12 17:35,35687
2014-09-12 17:40,41040
2014-09-12 17:45,42258
2014-09-12 17:50,42764
2014-09-12 17:55,45886
2014-09-12 18:00,41150
2014-09-12 18:05,40630
2014-09-12 18:10,45686
2014-09-12 18:15,45777
2014-09-12 18:20,45281
2014-09-12 18:25,43064
2014-09-12 18:30,43052
2014-09-12 18:35,40134
2014-09-12 18:40,47495
2014-09-12 18:45,43560
2014-09-12 18:50,45273
2014-09-12 18:55,44470
2014-09-12 19:00,44281
2014-09-12 19:05,42259
2014-09-12 19:10,47805
2014-09-12 19:15,48927
2014-09-12 19:20,44261
2014-09-12 19:25,50122
2014-09-12 19:30,46299
2014-09-12 19:35,43056
2014-09-12 19:40,44368
2014-09-12 19:45,48199
2014-09-12 19:50,51529
2014-09-12 19:55,49318
2014-09-12 20:00,46793
2014-09-12 20:05,44058
2014-09-12 20:10,48103
2014-09-12 20:15,49913
2014-09-12 20:20,46994
2014-09-12 20:25,47306
2014-09-12 20:30,43567
2014-09-12 20:35,38626
2014-09-12 20:40,45166
2014-09-12 20:45,40135
2014-09-12 20:50,46781
2014-09-12 20:55,49816
2014-09-12 21:00,49828
2014-09-12 21:05,45576
2014-09-12 21:10,50120
2014-09-12 21:15,46095
2014-09-12 21:20,43558
2014-09-12 21:25,47299
2014-09-12 21:30,47511
2014-09-12 21:35,46482
2014-09-12 21:40,49294
2014-09-12 21:45,47993
2014-09-12 21:50,50003
2014-09-12 21:55,45275
2014-09-12 22:00,45478
2014-09-12 22:05,44263
2014-09-12 22:10,44075
2014-09-12 22:15,42659
2014-09-12 22:20,45680
2014-09-12 22:25,48911
2014-09-12 22:30,41750
2014-09-12 22:35,42047
2014-09-12 22:40,44760
2014-09-12 22:45,40434
2014-09-12 22:50,42748
2014-09-12 22:55,50413
2014-09-12 23:00,48696
2014-09-12 23:05,44966
2014-09-12 23:10,44274
2014-09-12 23:15,43653
2014-09-12 23:20,42442
2014-09-12 23:25,41251
2014-09-12 23:30,44181
2014-09-12 23:35,46690
2014-09-12 23:40,46075
2014-09-12 23:45,43358
2014-09-12 23:50,41558
2014-09-12 23:55,39234
2014-09-13 00:00,39439
2014-09-13 00:05,42361
2014-09-13 00:10,40251
2014-09-13 00:15,40153
2014-09-13 00:20,42950
2014-09-13 00:25,42561
2014-09-13 00:30,35796
2014-09-13 00:35,37007
2014-09-13 00:40,37007
2014-09-13 00:45,35897
2014-09-13 00:50,34285
2014-09-13 00:55,38119
2014-09-13 01:00,36901
2014-09-13 01:05,33777
2014-09-13 01:10,32174
2014-09-13 01:15,30647
2014-09-13 01:20,30649
2014-09-13 01:25,31357
2014-09-13 01:30,33290
2014-09-13 01:35,33994
2014-09-13 01:40,27335
2014-09-13 01:45,30254
2014-09-13 01:50,27243
2014-09-13 01:55,27538
2014-09-13 02:00,28545
2014-09-13 02:05,27846
2014-09-13 02:10,26020
2014-09-13 02:15,25322
2014-09-13 02:20,26507
2014-09-13 02:25,22090
2014-09-13 02:30,20673
2014-09-13 02:35,19966
2014-09-13 02:40,18761
2014-09-13 02:45,19661
2014-09-13 02:50,20267
2014-09-13 02:55,18461
2014-09-13 03:00,16540
2014-09-13 03:05,16537
2014-09-13 03:10,17041
2014-09-13 03:15,14723
2014-09-13 03:20,15022
2014-09-13 03:25,15936
2014-09-13 03:30,15327
2014-09-13 03:35,16135
2014-09-13 03:40,11301
2014-09-13 03:45,13920
2014-09-13 03:50,13924
2014-09-13 03:55,12402
2014-09-13 04:00,13810
2014-09-13 04:05,10593
2014-09-13 04:10,10783
2014-09-13 04:15,10884
2014-09-13 04:20,11892
2014-09-13 04:25,9178
2014-09-13 04:30,9780
2014-09-13 04:35,9368
2014-09-13 04:40,8771
2014-09-13 04:45,9481
2014-09-13 04:50,8268
2014-09-13 04:55,8570
2014-09-13 05:00,7959
2014-09-13 05:05,7463
2014-09-13 05:10,8468
2014-09-13 05:15,6955
2014-09-13 05:20,9876
2014-09-13 05:25,8477
2014-09-13 05:30,8057
2014-09-13 05:35,8463
2014-09-13 05:40,8161
2014-09-13 05:45,7865
2014-09-13 05:50,6657
2014-09-13 05:55,6853
2014-09-13 06:00,7049
2014-09-13 06:05,5842
2014-09-13 06:10,6645
2014-09-13 06:15,7448
2014-09-13 06:20,7252
2014-09-13 06:25,8162
2014-09-13 06:30,6447
2014-09-13 06:35,7455
2014-09-13 06:40,6752
2014-09-13 06:45,8268
2014-09-13 06:50,5450
2014-09-13 06:55,8356
2014-09-13 07:00,7763
2014-09-13 07:05,7462
2014-09-13 07:10,8270
2014-09-13 07:15,8465
2014-09-13 07:20,9677
2014-09-13 07:25,8468
2014-09-13 07:30,9366
2014-09-13 07:35,9773
2014-09-13 07:40,10074
2014-09-13 07:45,10589
2014-09-13 07:50,8168
2014-09-13 07:55,8365
2014-09-13 08:00,9060
2014-09-13 08:05,9676
2014-09-13 08:10,9268
2014-09-13 08:15,11587
2014-09-13 08:20,11589
2014-09-13 08:25,11692
2014-09-13 08:30,10276
2014-09-13 08:35,13915
2014-09-13 08:40,11792
2014-09-13 08:45,13406
2014-09-13 08:50,13004
2014-09-13 08:55,13608
2014-09-13 09:00,13616
2014-09-13 09:05,13009
2014-09-13 09:10,13413
2014-09-13 09:15,15022
2014-09-13 09:20,14024
2014-09-13 09:25,13810
2014-09-13 09:30,15220
2014-09-13 09:35,15027
2014-09-13 09:40,16938
2014-09-13 09:45,15834
2014-09-13 09:50,13616
2014-09-13 09:55,12906
2014-09-13 10:00,14814
2014-09-13 10:05,16336
2014-09-13 10:10,15827
2014-09-13 10:15,19064
2014-09-13 10:20,18752
2014-09-13 10:25,15734
2014-09-13 10:30,18448
2014-09-13 10:35,22493
2014-09-13 10:40,19854
2014-09-13 10:45,17943
2014-09-13 10:50,20465
2014-09-13 10:55,18861
2014-09-13 11:00,21584
2014-09-13 11:05,20356
2014-09-13 11:10,22077
2014-09-13 11:15,20473
2014-09-13 11:20,22095
2014-09-13 11:25,20059
2014-09-13 11:30,20575
2014-09-13 11:35,19871
2014-09-13 11:40,23394
2014-09-13 11:45,21583
2014-09-13 11:50,19160
2014-09-13 11:55,21175
2014-09-13 12:00,23292
2014-09-13 12:05,23899
2014-09-13 12:10,23600
2014-09-13 12:15,22172
2014-09-13 12:20,23388
2014-09-13 12:25,23503
2014-09-13 12:30,25413
2014-09-13 12:35,26223
2014-09-13 12:40,22481
2014-09-13 12:45,22380
2014-09-13 12:50,24497
2014-09-13 12:55,21577
2014-09-13 13:00,25620
2014-09-13 13:05,25091
2014-09-13 13:10,28231
2014-09-13 13:15,23804
2014-09-13 13:20,28035
2014-09-13 13:25,23690
2014-09-13 13:30,24109
2014-09-13 13:35,25924
2014-09-13 13:40,29551
2014-09-13 13:45,28536
2014-09-13 13:50,27624
2014-09-13 13:55,29838
2014-09-13 14:00,33476
2014-09-13 14:05,32782
2014-09-13 14:10,39938
2014-09-13 14:15,35881
2014-09-13 14:20,36184
2014-09-13 14:25,38514
2014-09-13 14:30,36812
2014-09-13 14:35,37003
2014-09-13 14:40,33885
2014-09-13 14:45,35986
2014-09-13 14:50,36998
2014-09-13 14:55,28533
2014-09-13 15:00,36602
2014-09-13 15:05,38621
2014-09-13 15:10,41849
2014-09-13 15:15,42868
2014-09-13 15:20,39129
2014-09-13 15:25,34682
2014-09-13 15:30,33273
2014-09-13 15:35,43664
2014-09-13 15:40,48317
2014-09-13 15:45,46487
2014-09-13 15:50,44875
2014-09-13 15:55,37710
2014-09-13 16:00,37605
2014-09-13 16:05,41446
2014-09-13 16:10,56670
2014-09-13 16:15,55463
2014-09-13 16:20,47079
2014-09-13 16:25,45877
2014-09-13 16:30,46494
2014-09-13 16:35,47989
2014-09-13 16:40,48102
2014-09-13 16:45,50911
2014-09-13 16:50,49208
2014-09-13 16:55,42251
2014-09-13 17:00,49008
2014-09-13 17:05,48008
2014-09-13 17:10,52729
2014-09-13 17:15,58591
2014-09-13 17:20,49407
2014-09-13 17:25,49701
2014-09-13 17:30,44662
2014-09-13 17:35,53730
2014-09-13 17:40,57579
2014-09-13 17:45,58498
2014-09-13 17:50,52250
2014-09-13 17:55,45491
2014-09-13 18:00,42365
2014-09-13 18:05,51204
2014-09-13 18:10,63325
2014-09-13 18:15,59700
2014-09-13 18:20,52142
2014-09-13 18:25,44163
2014-09-13 18:30,48807
2014-09-13 18:35,50195
2014-09-13 18:40,53851
2014-09-13 18:45,62626
2014-09-13 18:50,61515
2014-09-13 18:55,50934
2014-09-13 19:00,53048
2014-09-13 19:05,45890
2014-09-13 19:10,53215
2014-09-13 19:15,59395
2014-09-13 19:20,58586
2014-09-13 19:25,56773
2014-09-13 19:30,50319
2014-09-13 19:35,50002
2014-09-13 19:40,51924
2014-09-13 19:45,58100
2014-09-13 19:50,56069
2014-09-13 19:55,50734
2014-09-13 20:00,49838
2014-09-13 20:05,51805
2014-09-13 20:10,53340
2014-09-13 20:15,50825
2014-09-13 20:20,55865
2014-09-13 20:25,43048
2014-09-13 20:30,44976
2014-09-13 20:35,45654
2014-09-13 20:40,50315
2014-09-13 20:45,58298
2014-09-13 20:50,57676
2014-09-13 20:55,46697
2014-09-13 21:00,50325
2014-09-13 21:05,44373
2014-09-13 21:10,48180
2014-09-13 21:15,54158
2014-09-13 21:20,56686
2014-09-13 21:25,47701
2014-09-13 21:30,47599
2014-09-13 21:35,48099
2014-09-13 21:40,46797
2014-09-13 21:45,52041
2014-09-13 21:50,54343
2014-09-13 21:55,50119
2014-09-13 22:00,50618
2014-09-13 22:05,46478
2014-09-13 22:10,43261
2014-09-13 22:15,45681
2014-09-13 22:20,46874
2014-09-13 22:25,43357
2014-09-13 22:30,39935
2014-09-13 22:35,45167
2014-09-13 22:40,45276
2014-09-13 22:45,45290
2014-09-13 22:50,42037
2014-09-13 22:55,37220
2014-09-13 23:00,41539
2014-09-13 23:05,44365
2014-09-13 23:10,45281
2014-09-13 23:15,45780
2014-09-13 23:20,44775
2014-09-13 23:25,37921
2014-09-13 23:30,38420
2014-09-13 23:35,41049
2014-09-13 23:40,47197
2014-09-13 23:45,44681
2014-09-13 23:50,42044
2014-09-13 23:55,42552
2014-09-14 00:00,38606
2014-09-14 00:05,37106
2014-09-14 00:10,40343
2014-09-14 00:15,41745
2014-09-14 00:20,38014
2014-09-14 00:25,39625
2014-09-14 00:30,33986
2014-09-14 00:35,41635
2014-09-14 00:40,36913
2014-09-14 00:45,37625
2014-09-14 00:50,34685
2014-09-14 00:55,29056
2014-09-14 01:00,31049
2014-09-14 01:05,35695
2014-09-14 01:10,38333
2014-09-14 01:15,34184
2014-09-14 01:20,33077
2014-09-14 01:25,27945
2014-09-14 01:30,28233
2014-09-14 01:35,31066
2014-09-14 01:40,37617
2014-09-14 01:45,30467
2014-09-14 01:50,27228
2014-09-14 01:55,28139
2014-09-14 02:00,23183
2014-09-14 02:05,22788
2014-09-14 02:10,25514
2014-09-14 02:15,26523
2014-09-14 02:20,27129
2014-09-14 02:25,24399
2014-09-14 02:30,22092
2014-09-14 02:35,23983
2014-09-14 02:40,17145
2014-09-14 02:45,23192
2014-09-14 02:50,21384
2014-09-14 02:55,18451
2014-09-14 03:00,17749
2014-09-14 03:05,18055
2014-09-14 03:10,18861
2014-09-14 03:15,16541
2014-09-14 03:20,16036
2014-09-14 03:25,13521
2014-09-14 03:30,15522
2014-09-14 03:35,16839
2014-09-14 03:40,16141
2014-09-14 03:45,12307
2014-09-14 03:50,12207
2014-09-14 03:55,13516
2014-09-14 04:00,13106
2014-09-14 04:05,12001
2014-09-14 04:10,11795
2014-09-14 04:15,11800
2014-09-14 04:20,11798
2014-09-14 04:25,10585
2014-09-14 04:30,10489
2014-09-14 04:35,9977
2014-09-14 04:40,6759
2014-09-14 04:45,10279
2014-09-14 04:50,10187
2014-09-14 04:55,9571
2014-09-14 05:00,9985
2014-09-14 05:05,9479
2014-09-14 05:10,9472
2014-09-14 05:15,7968
2014-09-14 05:20,8363
2014-09-14 05:25,7969
2014-09-14 05:30,8155
2014-09-14 05:35,7554
2014-09-14 05:40,7662
2014-09-14 05:45,6855
2014-09-14 05:50,7767
2014-09-14 05:55,6753
2014-09-14 06:00,6045
2014-09-14 06:05,7459
2014-09-14 06:10,6549
2014-09-14 06:15,7154
2014-09-14 06:20,5243
2014-09-14 06:25,7057
2014-09-14 06:30,4840
2014-09-14 06:35,5845
2014-09-14 06:40,5849
2014-09-14 06:45,6757
2014-09-14 06:50,7256
2014-09-14 06:55,7556
2014-09-14 07:00,7460
2014-09-14 07:05,8065
2014-09-14 07:10,8869
2014-09-14 07:15,7760
2014-09-14 07:20,7758
2014-09-14 07:25,6758
2014-09-14 07:30,8665
2014-09-14 07:35,8764
2014-09-14 07:40,7864
2014-09-14 07:45,8166
2014-09-14 07:50,7557
2014-09-14 07:55,7363
2014-09-14 08:00,8060
2014-09-14 08:05,8874
2014-09-14 08:10,7465
2014-09-14 08:15,10685
2014-09-14 08:20,7955
2014-09-14 08:25,9681
